"date","FCmean","FCH4mean","LEmean"
20160702,NA,NA,NA
20160703,NA,NA,NA
20160704,NA,NA,NA
20160705,NA,NA,NA
20160706,NA,NA,NA
20160707,NA,NA,NA
20160708,NA,NA,NA
20160709,NA,NA,NA
20160710,NA,NA,NA
20160711,NA,NA,NA
20160712,NA,NA,NA
20160713,NA,NA,NA
20160714,NA,NA,NA
20160715,NA,NA,NA
20160716,NA,NA,NA
20160717,NA,NA,NA
20160718,NA,NA,NA
20160719,NA,NA,NA
20160720,NA,NA,NA
20160721,NA,NA,NA
20160722,NA,NA,NA
20160723,NA,NA,NA
20160724,NA,NA,NA
20160725,NA,NA,NA
20160726,NA,NA,NA
20160727,NA,NA,NA
20160728,NA,NA,NA
20160729,NA,NA,NA
20160730,NA,NA,NA
20160731,NA,NA,NA
20160801,NA,NA,NA
20160802,NA,NA,NA
20160803,NA,NA,NA
20160804,NA,NA,NA
20160805,NA,NA,NA
20160806,NA,NA,NA
20160807,NA,NA,NA
20160808,NA,NA,NA
20160809,NA,NA,NA
20160810,NA,NA,NA
20160811,NA,NA,NA
20160812,NA,NA,NA
20160813,NA,NA,NA
20160814,NA,NA,NA
20160815,NA,NA,NA
20160816,NA,NA,NA
20160817,NA,NA,NA
20160818,NA,NA,NA
20160819,NA,NA,NA
20160820,NA,NA,NA
20160821,NA,NA,NA
20160822,NA,NA,NA
20160823,NA,NA,NA
20160824,NA,NA,NA
20160825,NA,NA,NA
20160826,NA,NA,NA
20160827,NA,NA,NA
20160828,NA,NA,NA
20160829,NA,NA,NA
20160830,NA,NA,NA
20160831,NA,NA,NA
20160901,NA,NA,NA
20160902,NA,NA,NA
20160903,NA,NA,NA
20160904,NA,NA,NA
20160905,NA,NA,NA
20160906,NA,NA,NA
20160907,NA,NA,NA
20160908,NA,NA,NA
20160909,NA,NA,NA
20160910,NA,NA,NA
20160911,NA,NA,NA
20160912,NA,NA,NA
20160913,NA,NA,NA
20160914,NA,NA,NA
20160915,NA,NA,NA
20160916,NA,NA,NA
20160917,NA,NA,NA
20160918,NA,NA,NA
20160919,NA,NA,NA
20160920,NA,NA,NA
20160921,NA,NA,NA
20160922,NA,NA,NA
20160923,NA,NA,NA
20160924,NA,NA,NA
20160925,NA,NA,NA
20160926,NA,NA,NA
20160927,NA,NA,NA
20160928,NA,NA,NA
20160929,NA,NA,NA
20160930,NA,NA,NA
20161001,NA,NA,NA
20161002,NA,NA,NA
20161003,NA,NA,NA
20161004,NA,NA,NA
20161005,NA,NA,NA
20161006,NA,NA,NA
20161007,NA,NA,NA
20161008,NA,NA,NA
20161009,NA,NA,NA
20161010,NA,NA,NA
20161011,NA,NA,NA
20161012,NA,NA,NA
20161013,NA,NA,NA
20161014,NA,NA,NA
20161015,NA,NA,NA
20161016,NA,NA,NA
20161017,NA,NA,NA
20161018,NA,NA,NA
20161019,NA,NA,NA
20161020,NA,NA,NA
20161021,NA,NA,NA
20161022,NA,NA,NA
20161023,NA,NA,NA
20161024,NA,NA,NA
20161025,NA,NA,NA
20161026,NA,NA,NA
20161027,NA,NA,NA
20161028,NA,NA,NA
20161029,NA,NA,NA
20161030,NA,NA,NA
20161031,NA,NA,NA
20161101,NA,NA,NA
20161102,NA,NA,NA
20161103,NA,NA,NA
20161104,NA,NA,NA
20161105,NA,NA,NA
20161106,NA,NA,NA
20161107,NA,NA,NA
20161108,NA,NA,NA
20161109,NA,NA,NA
20161110,NA,NA,NA
20161111,NA,NA,NA
20161112,NA,NA,NA
20161113,NA,NA,NA
20161114,NA,NA,NA
20161115,NA,NA,NA
20161116,NA,NA,NA
20161117,NA,NA,NA
20161118,NA,NA,NA
20161119,NA,NA,NA
20161120,NA,NA,NA
20161121,NA,NA,NA
20161122,NA,NA,NA
20161123,NA,NA,NA
20161124,NA,NA,NA
20161125,NA,NA,NA
20161126,NA,NA,NA
20161127,NA,NA,NA
20161128,NA,NA,NA
20161129,NA,NA,NA
20161130,NA,NA,NA
20161201,NA,NA,NA
20161202,NA,NA,NA
20161203,NA,NA,NA
20161204,NA,NA,NA
20161205,NA,NA,NA
20161206,NA,NA,NA
20161207,NA,NA,NA
20161208,NA,NA,NA
20161209,NA,NA,NA
20161210,NA,NA,NA
20161211,NA,NA,NA
20161212,NA,NA,NA
20161213,NA,NA,NA
20161214,NA,NA,NA
20161215,NA,NA,NA
20161216,NA,NA,NA
20161217,NA,NA,NA
20161218,NA,NA,NA
20161219,NA,NA,NA
20161220,NA,NA,NA
20161221,NA,NA,NA
20161222,NA,NA,NA
20161223,NA,NA,NA
20161224,NA,NA,NA
20161225,NA,NA,NA
20161226,NA,NA,NA
20161227,NA,NA,NA
20161228,NA,NA,NA
20161229,NA,NA,NA
20161230,NA,NA,NA
20161231,NA,NA,NA
20170101,NA,NA,NA
20170102,NA,NA,NA
20170103,NA,NA,NA
20170104,NA,NA,NA
20170105,NA,NA,NA
20170106,NA,NA,NA
20170107,NA,NA,NA
20170108,NA,NA,NA
20170109,NA,NA,NA
20170110,NA,NA,NA
20170111,NA,NA,NA
20170112,NA,NA,NA
20170113,NA,NA,NA
20170114,NA,NA,NA
20170115,NA,NA,NA
20170116,NA,NA,NA
20170117,NA,NA,NA
20170118,NA,NA,NA
20170119,NA,NA,NA
20170120,NA,NA,NA
20170121,NA,NA,NA
20170122,NA,NA,NA
20170123,NA,NA,NA
20170124,NA,NA,NA
20170125,NA,NA,NA
20170126,NA,NA,NA
20170127,NA,NA,NA
20170128,NA,NA,NA
20170129,NA,NA,NA
20170130,NA,NA,NA
20170131,NA,NA,NA
20170201,NA,NA,NA
20170202,NA,NA,NA
20170203,NA,NA,NA
20170204,NA,NA,NA
20170205,NA,NA,NA
20170206,NA,NA,NA
20170207,NA,NA,NA
20170208,NA,NA,NA
20170209,NA,NA,NA
20170210,NA,NA,NA
20170211,NA,NA,NA
20170212,NA,NA,NA
20170213,NA,NA,NA
20170214,NA,NA,NA
20170215,NA,NA,NA
20170216,NA,NA,NA
20170217,NA,NA,NA
20170218,NA,NA,NA
20170219,NA,NA,NA
20170220,NA,NA,NA
20170221,NA,NA,NA
20170222,NA,NA,NA
20170223,NA,NA,NA
20170224,NA,NA,NA
20170225,NA,NA,NA
20170226,NA,NA,NA
20170227,NA,NA,NA
20170228,NA,NA,NA
20170301,NA,NA,NA
20170302,NA,NA,NA
20170303,NA,NA,NA
20170304,NA,NA,NA
20170305,NA,NA,NA
20170306,NA,NA,NA
20170307,NA,NA,NA
20170308,NA,NA,NA
20170309,NA,NA,NA
20170310,NA,NA,NA
20170311,NA,NA,NA
20170312,NA,NA,NA
20170313,NA,NA,NA
20170314,NA,NA,NA
20170315,NA,NA,NA
20170316,NA,NA,NA
20170317,NA,NA,NA
20170318,NA,NA,NA
20170319,NA,NA,NA
20170320,NA,NA,NA
20170321,NA,NA,NA
20170322,NA,NA,NA
20170323,NA,NA,NA
20170324,NA,NA,NA
20170325,NA,NA,NA
20170326,NA,NA,NA
20170327,NA,NA,NA
20170328,NA,NA,NA
20170329,NA,NA,NA
20170330,NA,NA,NA
20170331,NA,NA,NA
20170401,NA,NA,NA
20170402,NA,NA,NA
20170403,NA,NA,NA
20170404,NA,NA,NA
20170405,NA,NA,NA
20170406,NA,NA,NA
20170407,NA,NA,NA
20170408,NA,NA,NA
20170409,NA,NA,NA
20170410,NA,NA,NA
20170411,NA,NA,NA
20170412,NA,NA,NA
20170413,NA,NA,NA
20170414,NA,NA,NA
20170415,NA,NA,NA
20170416,NA,NA,NA
20170417,NA,NA,NA
20170418,NA,NA,NA
20170419,NA,NA,NA
20170420,NA,NA,NA
20170421,NA,NA,NA
20170422,NA,NA,NA
20170423,NA,NA,NA
20170424,NA,NA,NA
20170425,NA,NA,NA
20170426,NA,NA,NA
20170427,NA,NA,NA
20170428,NA,NA,NA
20170429,NA,NA,NA
20170430,NA,NA,NA
20170501,NA,NA,NA
20170502,NA,NA,NA
20170503,NA,NA,NA
20170504,NA,NA,NA
20170505,NA,NA,NA
20170506,NA,NA,NA
20170507,NA,NA,NA
20170508,NA,NA,NA
20170509,NA,NA,NA
20170510,NA,NA,NA
20170511,NA,NA,NA
20170512,NA,NA,NA
20170513,NA,NA,NA
20170514,NA,NA,NA
20170515,NA,NA,NA
20170516,NA,NA,NA
20170517,NA,NA,NA
20170518,NA,NA,NA
20170519,NA,NA,NA
20170520,NA,NA,NA
20170521,NA,NA,NA
20170522,NA,NA,NA
20170523,NA,NA,NA
20170524,NA,NA,NA
20170525,NA,NA,NA
20170526,NA,NA,NA
20170527,NA,NA,NA
20170528,NA,NA,NA
20170529,NA,NA,NA
20170530,NA,NA,NA
20170531,NA,NA,NA
20170601,NA,NA,NA
20170602,NA,NA,NA
20170603,NA,NA,NA
20170604,NA,NA,NA
20170605,NA,NA,NA
20170606,NA,NA,NA
20170607,NA,NA,NA
20170608,NA,NA,NA
20170609,NA,NA,NA
20170610,NA,NA,NA
20170611,NA,NA,NA
20170612,NA,NA,NA
20170613,NA,NA,NA
20170614,NA,NA,NA
20170615,NA,NA,NA
20170616,NA,NA,NA
20170617,NA,NA,NA
20170618,NA,NA,NA
20170619,NA,NA,NA
20170620,NA,NA,NA
20170621,NA,NA,NA
20170622,NA,NA,NA
20170623,NA,NA,NA
20170624,NA,NA,NA
20170625,NA,NA,NA
20170626,NA,NA,NA
20170627,NA,NA,NA
20170628,NA,NA,NA
20170629,NA,NA,NA
20170630,NA,NA,NA
20170701,NA,NA,NA
20170702,NA,NA,NA
20170703,NA,NA,NA
20170704,NA,NA,NA
20170705,NA,NA,NA
20170706,NA,NA,NA
20170707,NA,NA,NA
20170708,NA,NA,NA
20170709,NA,NA,NA
20170710,NA,NA,NA
20170711,NA,NA,NA
20170712,NA,NA,NA
20170713,NA,NA,NA
20170714,NA,NA,NA
20170715,NA,NA,NA
20170716,NA,NA,NA
20170717,NA,NA,NA
20170718,NA,NA,NA
20170719,NA,NA,NA
20170720,NA,NA,NA
20170721,NA,NA,NA
20170722,NA,NA,NA
20170723,NA,NA,NA
20170724,NA,NA,NA
20170725,NA,NA,NA
20170726,NA,NA,NA
20170727,NA,NA,NA
20170728,NA,NA,NA
20170729,NA,NA,NA
20170730,NA,NA,NA
20170731,NA,NA,NA
20170801,NA,NA,NA
20170802,NA,NA,NA
20170803,NA,NA,NA
20170804,NA,NA,NA
20170805,NA,NA,NA
20170806,NA,NA,NA
20170807,NA,NA,NA
20170808,NA,NA,NA
20170809,NA,NA,NA
20170810,NA,NA,NA
20170811,NA,NA,NA
20170812,NA,NA,NA
20170813,NA,NA,NA
20170814,NA,NA,NA
20170815,NA,NA,NA
20170816,NA,NA,NA
20170817,NA,NA,NA
20170818,NA,NA,NA
20170819,NA,NA,NA
20170820,NA,NA,NA
20170821,NA,NA,NA
20170822,NA,NA,NA
20170823,NA,NA,NA
20170824,NA,NA,NA
20170825,NA,NA,NA
20170826,NA,NA,NA
20170827,NA,NA,NA
20170828,NA,NA,NA
20170829,NA,NA,NA
20170830,NA,NA,NA
20170831,NA,NA,NA
20170901,NA,NA,NA
20170902,NA,NA,NA
20170903,NA,NA,NA
20170904,NA,NA,NA
20170905,NA,NA,NA
20170906,NA,NA,NA
20170907,NA,NA,NA
20170908,NA,NA,NA
20170909,NA,NA,NA
20170910,NA,NA,NA
20170911,NA,NA,NA
20170912,NA,NA,NA
20170913,NA,NA,NA
20170914,NA,NA,NA
20170915,NA,NA,NA
20170916,NA,NA,NA
20170917,NA,NA,NA
20170918,NA,NA,NA
20170919,NA,NA,NA
20170920,NA,NA,NA
20170921,NA,NA,NA
20170922,NA,NA,NA
20170923,NA,NA,NA
20170924,NA,NA,NA
20170925,NA,NA,NA
20170926,NA,NA,NA
20170927,NA,NA,NA
20170928,NA,NA,NA
20170929,NA,NA,NA
20170930,NA,NA,NA
20171001,NA,NA,NA
20171002,NA,NA,NA
20171003,NA,NA,NA
20171004,NA,NA,NA
20171005,NA,NA,NA
20171006,NA,NA,NA
20171007,NA,NA,NA
20171008,NA,NA,NA
20171009,NA,NA,NA
20171010,NA,NA,NA
20171011,NA,NA,NA
20171012,NA,NA,NA
20171013,NA,NA,NA
20171014,NA,NA,NA
20171015,NA,NA,NA
20171016,NA,NA,NA
20171017,NA,NA,NA
20171018,NA,NA,NA
20171019,NA,NA,NA
20171020,NA,NA,NA
20171021,NA,NA,NA
20171022,NA,NA,NA
20171023,NA,NA,NA
20171024,NA,NA,NA
20171025,NA,NA,NA
20171026,NA,NA,NA
20171027,NA,NA,NA
20171028,NA,NA,NA
20171029,NA,NA,NA
20171030,NA,NA,NA
20171031,NA,NA,NA
20171101,NA,NA,NA
20171102,NA,NA,NA
20171103,NA,NA,NA
20171104,NA,NA,NA
20171105,NA,NA,NA
20171106,NA,NA,NA
20171107,NA,NA,NA
20171108,NA,NA,NA
20171109,NA,NA,NA
20171110,NA,NA,NA
20171111,NA,NA,NA
20171112,NA,NA,NA
20171113,NA,NA,NA
20171114,NA,NA,NA
20171115,NA,NA,NA
20171116,NA,NA,NA
20171117,NA,NA,NA
20171118,NA,NA,NA
20171119,NA,NA,NA
20171120,NA,NA,NA
20171121,NA,NA,NA
20171122,NA,NA,NA
20171123,NA,NA,NA
20171124,NA,NA,NA
20171125,NA,NA,NA
20171126,NA,NA,NA
20171127,NA,NA,NA
20171128,NA,NA,NA
20171129,NA,NA,NA
20171130,NA,NA,NA
20171201,NA,NA,NA
20171202,NA,NA,NA
20171203,NA,NA,NA
20171204,NA,NA,NA
20171205,NA,NA,NA
20171206,NA,NA,NA
20171207,NA,NA,NA
20171208,NA,NA,NA
20171209,NA,NA,NA
20171210,NA,NA,NA
20171211,NA,NA,NA
20171212,NA,NA,NA
20171213,NA,NA,NA
20171214,NA,NA,NA
20171215,NA,NA,NA
20171216,NA,NA,NA
20171217,NA,NA,NA
20171218,NA,NA,NA
20171219,NA,NA,NA
20171220,NA,NA,NA
20171221,NA,NA,NA
20171222,NA,NA,NA
20171223,NA,NA,NA
20171224,NA,NA,NA
20171225,NA,NA,NA
20171226,NA,NA,NA
20171227,NA,NA,NA
20171228,NA,NA,NA
20171229,NA,NA,NA
20171230,NA,NA,NA
20171231,NA,NA,NA
20180101,NA,NA,NA
20180102,NA,NA,NA
20180103,NA,NA,NA
20180104,NA,NA,NA
20180105,NA,NA,NA
20180106,NA,NA,NA
20180107,NA,NA,NA
20180108,NA,NA,NA
20180109,NA,NA,NA
20180110,NA,NA,NA
20180111,NA,NA,NA
20180112,NA,NA,NA
20180113,NA,NA,NA
20180114,NA,NA,NA
20180115,NA,NA,NA
20180116,NA,NA,NA
20180117,NA,NA,NA
20180118,NA,NA,NA
20180119,NA,NA,NA
20180120,NA,NA,NA
20180121,NA,NA,NA
20180122,NA,NA,NA
20180123,NA,NA,NA
20180124,NA,NA,NA
20180125,NA,NA,NA
20180126,NA,NA,NA
20180127,NA,NA,NA
20180128,NA,NA,NA
20180129,NA,NA,NA
20180130,NA,NA,NA
20180131,NA,NA,NA
20180201,NA,NA,NA
20180202,NA,NA,NA
20180203,NA,NA,NA
20180204,NA,NA,NA
20180205,NA,NA,NA
20180206,NA,NA,NA
20180207,NA,NA,NA
20180208,NA,NA,NA
20180209,NA,NA,NA
20180210,NA,NA,NA
20180211,NA,NA,NA
20180212,NA,NA,NA
20180213,NA,NA,NA
20180214,NA,NA,NA
20180215,NA,NA,NA
20180216,NA,NA,NA
20180217,NA,NA,NA
20180218,NA,NA,NA
20180219,NA,NA,NA
20180220,NA,NA,NA
20180221,NA,NA,NA
20180222,NA,NA,NA
20180223,NA,NA,NA
20180224,NA,NA,NA
20180225,NA,NA,NA
20180226,NA,NA,NA
20180227,NA,NA,NA
20180228,NA,NA,NA
20180301,NA,NA,NA
20180302,NA,NA,NA
20180303,NA,NA,NA
20180304,NA,NA,NA
20180305,NA,NA,NA
20180306,NA,NA,NA
20180307,NA,NA,NA
20180308,NA,NA,NA
20180309,NA,NA,NA
20180310,NA,NA,NA
20180311,NA,NA,NA
20180312,NA,NA,NA
20180313,NA,NA,NA
20180314,NA,NA,NA
20180315,NA,NA,NA
20180316,NA,NA,NA
20180317,NA,NA,NA
20180318,NA,NA,NA
20180319,NA,NA,NA
20180320,NA,NA,NA
20180321,NA,NA,NA
20180322,NA,NA,NA
20180323,NA,NA,NA
20180324,NA,NA,NA
20180325,NA,NA,NA
20180326,NA,NA,NA
20180327,NA,NA,NA
20180328,NA,NA,NA
20180329,NA,NA,NA
20180330,NA,NA,NA
20180331,NA,NA,NA
20180401,NA,NA,NA
20180402,NA,NA,NA
20180403,NA,NA,NA
20180404,NA,NA,NA
20180405,NA,NA,NA
20180406,NA,NA,NA
20180407,NA,NA,NA
20180408,NA,NA,NA
20180409,NA,NA,NA
20180410,NA,NA,NA
20180411,NA,NA,NA
20180412,NA,NA,NA
20180413,NA,NA,NA
20180414,NA,NA,NA
20180415,NA,NA,NA
20180416,NA,NA,NA
20180417,NA,NA,NA
20180418,NA,NA,NA
20180419,NA,NA,NA
20180420,NA,NA,NA
20180421,NA,NA,NA
20180422,NA,NA,NA
20180423,NA,NA,NA
20180424,NA,NA,NA
20180425,NA,NA,NA
20180426,NA,NA,NA
20180427,NA,NA,NA
20180428,NA,NA,NA
20180429,NA,NA,NA
20180430,NA,NA,NA
20180501,NA,NA,NA
20180502,NA,NA,NA
20180503,NA,NA,NA
20180504,NA,NA,NA
20180505,NA,NA,NA
20180506,NA,NA,NA
20180507,NA,NA,NA
20180508,NA,NA,NA
20180509,NA,NA,NA
20180510,NA,NA,NA
20180511,NA,NA,NA
20180512,NA,NA,NA
20180513,NA,NA,NA
20180514,NA,NA,NA
20180515,NA,NA,NA
20180516,NA,NA,NA
20180517,NA,NA,NA
20180518,NA,NA,NA
20180519,NA,NA,NA
20180520,NA,NA,NA
20180521,NA,NA,NA
20180522,NA,NA,NA
20180523,NA,NA,NA
20180524,NA,NA,NA
20180525,NA,NA,NA
20180526,NA,NA,NA
20180527,NA,NA,NA
20180528,NA,NA,NA
20180529,NA,NA,NA
20180530,NA,NA,NA
20180531,NA,NA,NA
20180601,NA,NA,NA
20180602,NA,NA,NA
20180603,NA,NA,NA
20180604,NA,NA,NA
20180605,NA,NA,NA
20180606,NA,NA,NA
20180607,NA,NA,NA
20180608,NA,NA,NA
20180609,NA,NA,NA
20180610,NA,NA,NA
20180611,NA,NA,NA
20180612,NA,NA,NA
20180613,NA,NA,NA
20180614,NA,NA,NA
20180615,NA,NA,NA
20180616,NA,NA,NA
20180617,NA,NA,NA
20180618,NA,NA,NA
20180619,NA,NA,NA
20180620,NA,NA,NA
20180621,NA,NA,NA
20180622,NA,NA,NA
20180623,NA,NA,NA
20180624,NA,NA,NA
20180625,NA,NA,NA
20180626,NA,NA,NA
20180627,NA,NA,NA
20180628,NA,NA,NA
20180629,NA,NA,NA
20180630,NA,NA,NA
20180701,NA,NA,NA
20180702,NA,NA,NA
20180703,NA,NA,NA
20180704,NA,NA,NA
20180705,NA,NA,NA
20180706,NA,NA,NA
20180707,NA,NA,NA
20180708,NA,NA,NA
20180709,NA,NA,NA
20180710,NA,NA,NA
20180711,NA,NA,NA
20180712,NA,NA,NA
20180713,NA,NA,NA
20180714,NA,NA,NA
20180715,NA,NA,NA
20180716,NA,NA,NA
20180717,NA,NA,NA
20180718,NA,NA,NA
20180719,NA,NA,NA
20180720,NA,NA,NA
20180721,NA,NA,NA
20180722,NA,NA,NA
20180723,NA,NA,NA
20180724,NA,NA,NA
20180725,NA,NA,NA
20180726,NA,NA,NA
20180727,NA,NA,NA
20180728,NA,NA,NA
20180729,NA,NA,NA
20180730,NA,NA,NA
20180731,NA,NA,NA
20180801,NA,NA,NA
20180802,NA,NA,NA
20180803,NA,NA,NA
20180804,NA,NA,NA
20180805,NA,NA,NA
20180806,NA,NA,NA
20180807,NA,NA,NA
20180808,NA,NA,NA
20180809,NA,NA,NA
20180810,NA,NA,NA
20180811,NA,NA,NA
20180812,NA,NA,NA
20180813,NA,NA,NA
20180814,NA,NA,NA
20180815,NA,NA,NA
20180816,NA,NA,NA
20180817,NA,NA,NA
20180818,NA,NA,NA
20180819,NA,NA,NA
20180820,NA,NA,NA
20180821,NA,NA,NA
20180822,NA,NA,NA
20180823,NA,NA,NA
20180824,NA,NA,NA
20180825,NA,NA,NA
20180826,NA,NA,NA
20180827,NA,NA,NA
20180828,NA,NA,NA
20180829,NA,NA,NA
20180830,NA,NA,NA
20180831,NA,NA,NA
20180901,NA,NA,NA
20180902,NA,NA,NA
20180903,NA,NA,NA
20180904,NA,NA,NA
20180905,NA,NA,NA
20180906,NA,NA,NA
20180907,NA,NA,NA
20180908,NA,NA,NA
20180909,NA,NA,NA
20180910,NA,NA,NA
20180911,NA,NA,NA
20180912,NA,NA,NA
20180913,NA,NA,NA
20180914,NA,NA,NA
20180915,NA,NA,NA
20180916,NA,NA,NA
20180917,NA,NA,NA
20180918,NA,NA,NA
20180919,NA,NA,NA
20180920,NA,NA,NA
20180921,NA,NA,NA
20180922,NA,NA,NA
20180923,NA,NA,NA
20180924,NA,NA,NA
20180925,NA,NA,NA
20180926,NA,NA,NA
20180927,NA,NA,NA
20180928,NA,NA,NA
20180929,NA,NA,NA
20180930,NA,NA,NA
20181001,NA,NA,NA
20181002,NA,NA,NA
20181003,NA,NA,NA
20181004,NA,NA,NA
20181005,NA,NA,NA
20181006,NA,NA,NA
20181007,NA,NA,NA
20181008,NA,NA,NA
20181009,NA,NA,NA
20181010,NA,NA,NA
20181011,NA,NA,NA
20181012,NA,NA,NA
20181013,NA,NA,NA
20181014,NA,NA,NA
20181015,NA,NA,NA
20181016,NA,NA,NA
20181017,NA,NA,NA
20181018,NA,NA,NA
20181019,NA,NA,NA
20181020,NA,NA,NA
20181021,NA,NA,NA
20181022,NA,NA,NA
20181023,NA,NA,NA
20181024,NA,NA,NA
20181025,NA,NA,NA
20181026,NA,NA,NA
20181027,NA,NA,NA
20181028,NA,NA,NA
20181029,NA,NA,NA
20181030,NA,NA,NA
20181031,NA,NA,NA
20181101,NA,NA,NA
20181102,NA,NA,NA
20181103,NA,NA,NA
20181104,NA,NA,NA
20181105,NA,NA,NA
20181106,NA,NA,NA
20181107,NA,NA,NA
20181108,NA,NA,NA
20181109,NA,NA,NA
20181110,NA,NA,NA
20181111,NA,NA,NA
20181112,NA,NA,NA
20181113,NA,NA,NA
20181114,NA,NA,NA
20181115,NA,NA,NA
20181116,NA,NA,NA
20181117,NA,NA,NA
20181118,NA,NA,NA
20181119,NA,NA,NA
20181120,NA,NA,NA
20181121,NA,NA,NA
20181122,NA,NA,NA
20181123,NA,NA,NA
20181124,NA,NA,NA
20181125,NA,NA,NA
20181126,NA,NA,NA
20181127,NA,NA,NA
20181128,NA,NA,NA
20181129,NA,NA,NA
20181130,NA,NA,NA
20181201,NA,NA,NA
20181202,NA,NA,NA
20181203,NA,NA,NA
20181204,NA,NA,NA
20181205,NA,NA,NA
20181206,NA,NA,NA
20181207,NA,NA,NA
20181208,NA,NA,NA
20181209,NA,NA,NA
20181210,NA,NA,NA
20181211,NA,NA,NA
20181212,NA,NA,NA
20181213,NA,NA,NA
20181214,NA,NA,NA
20181215,NA,NA,NA
20181216,NA,NA,NA
20181217,NA,NA,NA
20181218,NA,NA,NA
20181219,NA,NA,NA
20181220,NA,NA,NA
20181221,NA,NA,NA
20181222,NA,NA,NA
20181223,NA,NA,NA
20181224,NA,NA,NA
20181225,NA,NA,NA
20181226,NA,NA,NA
20181227,NA,NA,NA
20181228,NA,NA,NA
20181229,NA,NA,NA
20181230,NA,NA,NA
20181231,NA,NA,NA
20190101,NA,NA,NA
20190102,NA,NA,NA
20190103,NA,NA,NA
20190104,NA,NA,NA
20190105,NA,NA,NA
20190106,NA,NA,NA
20190107,NA,NA,NA
20190108,NA,NA,NA
20190109,NA,NA,NA
20190110,NA,NA,NA
20190111,NA,NA,NA
20190112,NA,NA,NA
20190113,NA,NA,NA
20190114,NA,NA,NA
20190115,NA,NA,NA
20190116,NA,NA,NA
20190117,NA,NA,NA
20190118,NA,NA,NA
20190119,NA,NA,NA
20190120,NA,NA,NA
20190121,NA,NA,NA
20190122,NA,NA,NA
20190123,NA,NA,NA
20190124,NA,NA,NA
20190125,NA,NA,NA
20190126,NA,NA,NA
20190127,NA,NA,NA
20190128,NA,NA,NA
20190129,NA,NA,NA
20190130,NA,NA,NA
20190131,NA,NA,NA
20190201,NA,NA,NA
20190202,NA,NA,NA
20190203,NA,NA,NA
20190204,NA,NA,NA
20190205,NA,NA,NA
20190206,NA,NA,NA
20190207,NA,NA,NA
20190208,NA,NA,NA
20190209,NA,NA,NA
20190210,NA,NA,NA
20190211,NA,NA,NA
20190212,NA,NA,NA
20190213,NA,NA,NA
20190214,NA,NA,NA
20190215,NA,NA,NA
20190216,NA,NA,NA
20190217,NA,NA,NA
20190218,NA,NA,NA
20190219,NA,NA,NA
20190220,NA,NA,NA
20190221,NA,NA,NA
20190222,NA,NA,NA
20190223,NA,NA,NA
20190224,NA,NA,NA
20190225,NA,NA,NA
20190226,NA,NA,NA
20190227,NA,NA,NA
20190228,NA,NA,NA
20190301,NA,NA,NA
20190302,NA,NA,NA
20190303,NA,NA,NA
20190304,NA,NA,NA
20190305,NA,NA,NA
20190306,NA,NA,NA
20190307,NA,NA,NA
20190308,NA,NA,NA
20190309,NA,NA,NA
20190310,NA,NA,NA
20190311,NA,NA,NA
20190312,NA,NA,NA
20190313,NA,NA,NA
20190314,NA,NA,NA
20190315,NA,NA,NA
20190316,NA,NA,NA
20190317,NA,NA,NA
20190318,NA,NA,NA
20190319,NA,NA,NA
20190320,NA,NA,NA
20190321,NA,NA,NA
20190322,NA,NA,NA
20190323,NA,NA,NA
20190324,NA,NA,NA
20190325,NA,NA,NA
20190326,NA,NA,NA
20190327,NA,NA,NA
20190328,NA,NA,NA
20190329,NA,NA,NA
20190330,NA,NA,NA
20190331,NA,NA,NA
20190401,NA,NA,NA
20190402,NA,NA,NA
20190403,NA,NA,NA
20190404,NA,NA,NA
20190405,NA,NA,NA
20190406,NA,NA,NA
20190407,NA,NA,NA
20190408,NA,NA,NA
20190409,NA,NA,NA
20190410,NA,NA,NA
20190411,NA,NA,NA
20190412,NA,NA,NA
20190413,NA,NA,NA
20190414,NA,NA,NA
20190415,NA,NA,NA
20190416,NA,NA,NA
20190417,NA,NA,NA
20190418,NA,NA,NA
20190419,NA,NA,NA
20190420,NA,NA,NA
20190421,NA,NA,NA
20190422,NA,NA,NA
20190423,NA,NA,NA
20190424,NA,NA,NA
20190425,NA,NA,NA
20190426,NA,NA,NA
20190427,NA,NA,NA
20190428,NA,NA,NA
20190429,NA,NA,NA
20190430,NA,NA,NA
20190501,NA,NA,NA
20190502,NA,NA,NA
20190503,NA,NA,NA
20190504,NA,NA,NA
20190505,NA,NA,NA
20190506,NA,NA,NA
20190507,NA,NA,NA
20190508,NA,NA,NA
20190509,NA,NA,NA
20190510,NA,NA,NA
20190511,NA,NA,NA
20190512,NA,NA,NA
20190513,NA,NA,NA
20190514,NA,NA,NA
20190515,NA,NA,NA
20190516,NA,NA,NA
20190517,NA,NA,NA
20190518,NA,NA,NA
20190519,NA,NA,NA
20190520,NA,NA,NA
20190521,NA,NA,NA
20190522,NA,NA,NA
20190523,NA,NA,NA
20190524,NA,NA,NA
20190525,NA,NA,NA
20190526,NA,NA,NA
20190527,NA,NA,NA
20190528,NA,NA,NA
20190529,NA,NA,NA
20190530,NA,NA,NA
20190531,NA,NA,NA
20190601,NA,NA,NA
20190602,NA,NA,NA
20190603,NA,NA,NA
20190604,NA,NA,NA
20190605,NA,NA,NA
20190606,NA,NA,NA
20190607,NA,NA,NA
20190608,NA,NA,NA
20190609,NA,NA,NA
20190610,NA,NA,NA
20190611,NA,NA,NA
